tournament,date,series,court,surface,round,best_of,player_1,player_2,winner,rank_1,rank_2,source,set_scores,set1_player1,set1_player2,set2_player1,set2_player2,set3_player1,set3_player2,set4_player1,set4_player2,set5_player1,set5_player2
FRENCH OPEN,2024-05-28,,OUTDOOR,CLAY,1ST ROUND,3,BOULTER K.,BADOSA P.,BADOSA P.,28,139,WTA,"['6-4', '5-7', '4-6']",6,4,5,7,4,6,-1,-1,-1,-1
FRENCH OPEN,2024-05-29,,OUTDOOR,CLAY,2ND ROUND,3,KENIN S.,GARCIA C.,KENIN S.,56,23,WTA,"['6-3', '6-3']",6,3,6,3,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-29,,OUTDOOR,CLAY,2ND ROUND,3,OSORIO M.,JABEUR O.,JABEUR O.,77,9,WTA,"['3-6', '6-1', '3-6']",3,6,6,1,3,6,-1,-1,-1,-1
FRENCH OPEN,2024-05-29,,OUTDOOR,CLAY,2ND ROUND,3,SWIATEK I.,OSAKA N.,SWIATEK I.,1,134,WTA,"['7-6', '1-6', '7-5']",7,6,1,6,7,5,-1,-1,-1,-1
FRENCH OPEN,2024-05-29,,OUTDOOR,CLAY,2ND ROUND,3,ZIDANSEK T.,GAUFF C.,GAUFF C.,131,3,WTA,"['3-6', '4-6']",3,6,4,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,VEKIC D.,KOSTYUK M.,VEKIC D.,40,20,WTA,"['7-5', '6-4']",7,5,6,4,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,PUTINTSEVA Y.,BADOSA P.,BADOSA P.,39,139,WTA,"['6-4', '1-6', '5-7']",6,4,1,6,5,7,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,POTAPOVA A.,GOLUBIC V.,POTAPOVA A.,41,76,WTA,"['6-2', '6-2']",6,2,6,2,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,SINIAKOVA K.,PAQUET C.,PAQUET C.,33,136,WTA,"['6-3', '6-7', '6-7']",6,3,6,7,6,7,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,YASTREMSKA D.,WANG Y.,YASTREMSKA D.,32,68,WTA,"['6-2', '6-0']",6,2,6,0,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,TOMOVA V.,WANG XIN.,WANG XIN.,75,37,WTA,"['5-7', '7-5', '1-6']",5,7,7,5,1,6,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,SABALENKA A.,UCHIJIMA M.,SABALENKA A.,2,83,WTA,"['6-2', '6-2']",6,2,6,2,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,RUS A.,RYBAKINA E.,RYBAKINA E.,50,4,WTA,"['3-6', '4-6']",3,6,4,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,DANILOVIC O.,COLLINS D.,DANILOVIC O.,125,10,WTA,"['6-7', '7-5', '6-4']",6,7,7,5,6,4,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,PARRY D.,SVITOLINA E.,SVITOLINA E.,63,19,WTA,"['4-6', '6-7']",4,6,6,7,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,SAMSONOVA L.,ANISIMOVA A.,SAMSONOVA L.,17,231,WTA,"['6-2', '6-1']",6,2,6,1,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,OSTAPENKO J.,TAUSON C.,TAUSON C.,11,72,WTA,"['6-7', '6-4', '3-6']",6,7,6,4,3,6,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,VONDROUSOVA M.,VOLYNETS K.,VONDROUSOVA M.,6,108,WTA,"['0-6', '6-1', '6-4']",0,6,6,1,6,4,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,WANG XIY.,FERNANDEZ L.A.,FERNANDEZ L.A.,61,34,WTA,"['3-6', '4-6']",3,6,4,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,KEYS M.,SHERIF M.,KEYS M.,12,53,WTA,"['6-0', '7-6']",6,0,7,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,MARTIC P.,MERTENS E.,MERTENS E.,81,27,WTA,"['4-6', '3-6']",4,6,3,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,COCCIARETTO E.,BUCSA C.,COCCIARETTO E.,51,73,WTA,"['6-1', '6-4']",6,1,6,4,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,FETT J.,BOUZKOVA M.,BOUZKOVA M.,135,42,WTA,"['2-6', '2-6']",2,6,2,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,AVANESYAN E.,BLINKOVA A.,AVANESYAN E.,70,55,WTA,"['6-3', '6-0']",6,3,6,0,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,ERRANI S.,NAVARRO E.,NAVARRO E.,95,24,WTA,"['2-6', '5-7']",2,6,5,7,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,BEGU I.,NOSKOVA L.,BEGU I.,127,29,WTA,"['6-4', '6-2']",6,4,6,2,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,KORPATSCH T.,ZHENG Q.,ZHENG Q.,79,8,WTA,"['2-6', '2-6']",2,6,2,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,STEARNS P.,KASATKINA D.,STEARNS P.,62,13,WTA,"['7-5', '6-2']",7,5,6,2,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,BAPTISTE H.,PAOLINI J.,PAOLINI J.,107,15,WTA,"['4-6', '6-7']",4,6,6,7,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,ANDREESCU B.,KALINSKAYA A.,ANDREESCU B.,228,25,WTA,"['1-6', '7-5', '6-3']",1,6,7,5,6,3,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,PERA B.,GRACHEVA V.,GRACHEVA V.,80,88,WTA,"['1-6', '3-6']",1,6,3,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,BOGDAN A.,PAVLYUCHENKOVA A.,BOGDAN A.,64,22,WTA,"['6-4', '6-4']",6,4,6,4,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-30,,OUTDOOR,CLAY,2ND ROUND,3,AZARENKA V.,ANDREEVA M.,ANDREEVA M.,21,38,WTA,"['3-6', '6-3', '5-7']",3,6,6,3,5,7,-1,-1,-1,-1
FRENCH OPEN,2024-05-31,,OUTDOOR,CLAY,3RD ROUND,3,DANILOVIC O.,VEKIC D.,DANILOVIC O.,125,40,WTA,"['0-6', '7-5', '7-6']",0,6,7,5,7,6,-1,-1,-1,-1
FRENCH OPEN,2024-05-31,,OUTDOOR,CLAY,3RD ROUND,3,SAMSONOVA L.,COCCIARETTO E.,COCCIARETTO E.,17,51,WTA,"['6-7', '2-6']",6,7,2,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-31,,OUTDOOR,CLAY,3RD ROUND,3,GAUFF C.,YASTREMSKA D.,GAUFF C.,3,32,WTA,"['6-2', '6-4']",6,2,6,4,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-31,,OUTDOOR,CLAY,3RD ROUND,3,WANG XIN.,POTAPOVA A.,POTAPOVA A.,37,41,WTA,"['5-7', '7-6', '4-6']",5,7,7,6,4,6,-1,-1,-1,-1
FRENCH OPEN,2024-05-31,,OUTDOOR,CLAY,3RD ROUND,3,VONDROUSOVA M.,PAQUET C.,VONDROUSOVA M.,6,136,WTA,"['6-1', '6-3']",6,1,6,3,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-31,,OUTDOOR,CLAY,3RD ROUND,3,KENIN S.,TAUSON C.,TAUSON C.,56,72,WTA,"['2-6', '5-7']",2,6,5,7,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-31,,OUTDOOR,CLAY,3RD ROUND,3,JABEUR O.,FERNANDEZ L.A.,JABEUR O.,9,34,WTA,"['6-4', '7-6']",6,4,7,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-05-31,,OUTDOOR,CLAY,3RD ROUND,3,BOUZKOVA M.,SWIATEK I.,SWIATEK I.,42,1,WTA,"['4-6', '2-6']",4,6,2,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-01,,OUTDOOR,CLAY,3RD ROUND,3,AVANESYAN E.,ZHENG Q.,AVANESYAN E.,70,8,WTA,"['3-6', '6-3', '7-6']",3,6,6,3,7,6,-1,-1,-1,-1
FRENCH OPEN,2024-06-01,,OUTDOOR,CLAY,3RD ROUND,3,BEGU I.,GRACHEVA V.,GRACHEVA V.,127,88,WTA,"['5-7', '3-6']",5,7,3,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-01,,OUTDOOR,CLAY,3RD ROUND,3,RYBAKINA E.,MERTENS E.,RYBAKINA E.,4,27,WTA,"['6-4', '6-2']",6,4,6,2,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-01,,OUTDOOR,CLAY,3RD ROUND,3,BADOSA P.,SABALENKA A.,SABALENKA A.,139,2,WTA,"['5-7', '1-6']",5,7,1,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-01,,OUTDOOR,CLAY,3RD ROUND,3,ANDREEVA M.,STEARNS P.,ANDREEVA M.,38,62,WTA,"['6-2', '6-1']",6,2,6,1,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-01,,OUTDOOR,CLAY,3RD ROUND,3,ANDREESCU B.,PAOLINI J.,PAOLINI J.,228,15,WTA,"['1-6', '6-3', '0-6']",1,6,6,3,0,6,-1,-1,-1,-1
FRENCH OPEN,2024-06-01,,OUTDOOR,CLAY,3RD ROUND,3,SVITOLINA E.,BOGDAN A.,SVITOLINA E.,19,64,WTA,"['7-5', '6-2']",7,5,6,2,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-01,,OUTDOOR,CLAY,3RD ROUND,3,KEYS M.,NAVARRO E.,NAVARRO E.,12,24,WTA,"['6-7', '6-7']",6,7,6,7,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-02,,OUTDOOR,CLAY,4TH ROUND,3,SWIATEK I.,POTAPOVA A.,SWIATEK I.,1,41,WTA,"['6-0', '6-0']",6,0,6,0,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-02,,OUTDOOR,CLAY,4TH ROUND,3,DANILOVIC O.,VONDROUSOVA M.,VONDROUSOVA M.,125,6,WTA,"['4-6', '2-6']",4,6,2,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-02,,OUTDOOR,CLAY,4TH ROUND,3,GAUFF C.,COCCIARETTO E.,GAUFF C.,3,51,WTA,"['6-1', '6-2']",6,1,6,2,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-02,,OUTDOOR,CLAY,4TH ROUND,3,TAUSON C.,JABEUR O.,JABEUR O.,72,9,WTA,"['4-6', '4-6']",4,6,4,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-03,,OUTDOOR,CLAY,4TH ROUND,3,RYBAKINA E.,SVITOLINA E.,RYBAKINA E.,4,19,WTA,"['6-4', '6-3']",6,4,6,3,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-03,,OUTDOOR,CLAY,4TH ROUND,3,AVANESYAN E.,PAOLINI J.,PAOLINI J.,70,15,WTA,"['6-4', '0-6', '1-6']",6,4,0,6,1,6,-1,-1,-1,-1
FRENCH OPEN,2024-06-03,,OUTDOOR,CLAY,4TH ROUND,3,SABALENKA A.,NAVARRO E.,SABALENKA A.,2,24,WTA,"['6-2', '6-3']",6,2,6,3,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-03,,OUTDOOR,CLAY,4TH ROUND,3,GRACHEVA V.,ANDREEVA M.,ANDREEVA M.,88,38,WTA,"['5-7', '2-6']",5,7,2,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-04,,OUTDOOR,CLAY,QUARTERFINALS,3,GAUFF C.,JABEUR O.,GAUFF C.,3,9,WTA,"['4-6', '6-2', '6-3']",4,6,6,2,6,3,-1,-1,-1,-1
FRENCH OPEN,2024-06-04,,OUTDOOR,CLAY,QUARTERFINALS,3,VONDROUSOVA M.,SWIATEK I.,SWIATEK I.,6,1,WTA,"['0-6', '2-6']",0,6,2,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-05,,OUTDOOR,CLAY,QUARTERFINALS,3,PAOLINI J.,RYBAKINA E.,PAOLINI J.,15,4,WTA,"['6-2', '4-6', '6-4']",6,2,4,6,6,4,-1,-1,-1,-1
FRENCH OPEN,2024-06-05,,OUTDOOR,CLAY,QUARTERFINALS,3,SABALENKA A.,ANDREEVA M.,ANDREEVA M.,2,38,WTA,"['7-6', '4-6', '4-6']",7,6,4,6,4,6,-1,-1,-1,-1
FRENCH OPEN,2024-06-06,,OUTDOOR,CLAY,SEMIFINALS,3,SWIATEK I.,GAUFF C.,SWIATEK I.,1,3,WTA,"['6-2', '6-4']",6,2,6,4,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-06,,OUTDOOR,CLAY,SEMIFINALS,3,ANDREEVA M.,PAOLINI J.,PAOLINI J.,38,15,WTA,"['3-6', '1-6']",3,6,1,6,-1,-1,-1,-1,-1,-1
FRENCH OPEN,2024-06-08,,OUTDOOR,CLAY,THE FINAL,3,SWIATEK I.,PAOLINI J.,SWIATEK I.,1,15,WTA,"['6-2', '6-1']",6,2,6,1,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-10,,OUTDOOR,GRASS,1ST ROUND,3,KORPATSCH T.,VEKIC D.,VEKIC D.,74,39,WTA,"['1-6', '3-6']",1,6,3,6,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-10,,OUTDOOR,GRASS,1ST ROUND,3,MINNEN G.,MASAROVA R.,MINNEN G.,85,103,WTA,"['6-2', '6-4']",6,2,6,4,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,PONCHET J.,KRUNIC A.,KRUNIC A.,147,400,WTA,"['6-4', '2-6', '1-6']",6,4,2,6,1,6,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,PEGULA J.,SASNOVICH A.,PEGULA J.,5,98,WTA,"['6-2', '6-2']",6,2,6,2,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,SHNAIDER D.,YUAN Y.,YUAN Y.,48,38,WTA,"['6-1', '4-6', '3-6']",6,1,4,6,3,6,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,OSAKA N.,MERTENS E.,OSAKA N.,125,32,WTA,"['6-2', '6-4']",6,2,6,4,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,VEDDER E.,ANDREESCU B.,ANDREESCU B.,392,228,WTA,"['6-4', '3-6', '2-6']",6,4,3,6,2,6,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,BEKTAS E.,BLINKOVA A.,BEKTAS E.,96,60,WTA,"['6-4', '6-0']",6,4,6,0,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,MANDLIK E.,NAEF C.,NAEF C.,150,161,WTA,"['6-7', '6-1', '4-6']",6,7,6,1,4,6,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,ALEXANDROVA E.,RODIONOVA AR.,ALEXANDROVA E.,16,105,WTA,"['6-3', '6-4']",6,3,6,4,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,PERA B.,LAMENS S.,LAMENS S.,106,140,WTA,"['6-4', '2-6', '4-6']",6,4,2,6,4,6,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,GALFI D.,RUS A.,GALFI D.,138,57,WTA,"['6-0', '6-3']",6,0,6,3,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-12,,OUTDOOR,GRASS,1ST ROUND,3,TAUSON C.,NIEMEIER J.,NIEMEIER J.,65,91,WTA,"['4-6', '7-6', '4-6']",4,6,7,6,4,6,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-12,,OUTDOOR,GRASS,1ST ROUND,3,SAMSONOVA L.,VAN UYTVANCK A.,SAMSONOVA L.,15,266,WTA,"['6-1', '6-3']",6,1,6,3,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-12,,OUTDOOR,GRASS,1ST ROUND,3,BAI Z.,KUDERMETOVA V.,KUDERMETOVA V.,93,34,WTA,"['5-7', '1-6']",5,7,1,6,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-12,,OUTDOOR,GRASS,1ST ROUND,3,MONTGOMERY R.,LINETTE M.,MONTGOMERY R.,173,44,WTA,"['6-7', '6-3', '7-5']",6,7,6,3,7,5,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-12,,OUTDOOR,GRASS,2ND ROUND,3,YUAN Y.,ANDREESCU B.,ANDREESCU B.,38,228,WTA,"['4-6', '4-6']",4,6,4,6,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-12,,OUTDOOR,GRASS,2ND ROUND,3,MINNEN G.,VEKIC D.,MINNEN G.,85,39,WTA,"['6-1', '0-6', '7-5']",6,1,0,6,7,5,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-12,,OUTDOOR,GRASS,2ND ROUND,3,LAMENS S.,OSAKA N.,OSAKA N.,140,125,WTA,"['2-6', '2-6']",2,6,2,6,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-13,,OUTDOOR,GRASS,2ND ROUND,3,GALFI D.,KUDERMETOVA V.,GALFI D.,138,34,WTA,"['6-3', '3-6', '7-5']",6,3,3,6,7,5,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-13,,OUTDOOR,GRASS,2ND ROUND,3,BEKTAS E.,ALEXANDROVA E.,ALEXANDROVA E.,96,16,WTA,"['5-7', '4-6']",5,7,4,6,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-13,,OUTDOOR,GRASS,2ND ROUND,3,KRUNIC A.,PEGULA J.,KRUNIC A.,400,5,WTA,"['7-6', '6-7', '6-4']",7,6,6,7,6,4,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-13,,OUTDOOR,GRASS,2ND ROUND,3,NAEF C.,SAMSONOVA L.,SAMSONOVA L.,161,15,WTA,"['5-7', '2-6']",5,7,2,6,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-13,,OUTDOOR,GRASS,2ND ROUND,3,MONTGOMERY R.,NIEMEIER J.,MONTGOMERY R.,173,91,WTA,"['6-3', '6-3']",6,3,6,3,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-14,,OUTDOOR,GRASS,QUARTERFINALS,3,KRUNIC A.,GALFI D.,GALFI D.,400,138,WTA,"['5-7', '3-6']",5,7,3,6,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-14,,OUTDOOR,GRASS,QUARTERFINALS,3,SAMSONOVA L.,MINNEN G.,SAMSONOVA L.,15,85,WTA,"['6-4', '7-5']",6,4,7,5,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-14,,OUTDOOR,GRASS,QUARTERFINALS,3,OSAKA N.,ANDREESCU B.,ANDREESCU B.,125,228,WTA,"['4-6', '6-3', '6-7']",4,6,6,3,6,7,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-15,,OUTDOOR,GRASS,QUARTERFINALS,3,ALEXANDROVA E.,MONTGOMERY R.,ALEXANDROVA E.,16,173,WTA,"['6-4', '6-3']",6,4,6,3,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-15,,OUTDOOR,GRASS,SEMIFINALS,3,GALFI D.,ANDREESCU B.,ANDREESCU B.,138,228,WTA,"['4-6', '2-6']",4,6,2,6,-1,-1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-16,,OUTDOOR,GRASS,SEMIFINALS,3,SAMSONOVA L.,ALEXANDROVA E.,SAMSONOVA L.,15,16,WTA,"['6-3', '6-7', '6-1']",6,3,6,7,6,1,-1,-1,-1,-1
ROSMALEN GRASS COURT CHAMPIONSHIPS,2024-06-16,,OUTDOOR,GRASS,THE FINAL,3,ANDREESCU B.,SAMSONOVA L.,SAMSONOVA L.,228,15,WTA,"['6-4', '3-6', '5-7']",6,4,3,6,5,7,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-10,,OUTDOOR,GRASS,1ST ROUND,3,SAVILLE D.,BUREL C.,SAVILLE D.,84,42,WTA,"['6-3', '6-3']",6,3,6,3,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-10,,OUTDOOR,GRASS,1ST ROUND,3,DAY K.,WATSON H.,WATSON H.,130,158,WTA,"['6-4', '0-6', '4-6']",6,4,0,6,4,6,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-10,,OUTDOOR,GRASS,1ST ROUND,3,PARRY D.,BUCSA C.,PARRY D.,64,67,WTA,"['6-3', '6-2']",6,3,6,2,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-10,,OUTDOOR,GRASS,1ST ROUND,3,ZHU L.,STEFANINI L.,STEFANINI L.,53,153,WTA,"['6-7', '6-3', '5-7']",6,7,6,3,5,7,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-10,,OUTDOOR,GRASS,1ST ROUND,3,BOULTER K.,DART H.,BOULTER K.,30,92,WTA,"['6-7', '6-4', '7-5']",6,7,6,4,7,5,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-10,,OUTDOOR,GRASS,1ST ROUND,3,PARKS A.,PLISKOVA KA.,PLISKOVA KA.,151,50,WTA,"['4-6', '4-6']",4,6,4,6,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-10,,OUTDOOR,GRASS,1ST ROUND,3,FRUHVIRTOVA L.,MIYAZAKI Y.,FRUHVIRTOVA L.,139,145,WTA,"['6-4', '7-5']",6,4,7,5,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-10,,OUTDOOR,GRASS,1ST ROUND,3,APPLETON E.,BIRRELL K.,BIRRELL K.,356,148,WTA,"['3-6', '5-7']",3,6,5,7,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,MARIA T.,ARANGO E.,MARIA T.,56,120,WTA,"['4-6', '7-6', '7-6']",4,6,7,6,7,6,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,HIBINO N.,FRECH M.,FRECH M.,95,52,WTA,"['1-6', '4-6']",1,6,4,6,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,SNIGUR D.,KOSTYUK M.,SNIGUR D.,127,17,WTA,"['6-3', '6-3']",6,3,6,3,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,GOLUBIC V.,MARINO R.,MARINO R.,73,157,WTA,"['1-6', '4-6']",1,6,4,6,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,KRUEGER A.,WANG Y.,KRUEGER A.,70,72,WTA,"['6-3', '6-3']",6,3,6,3,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,SHIBAHARA E.,RADUCANU E.,RADUCANU E.,274,209,WTA,"['1-6', '4-6']",1,6,4,6,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,JABEUR O.,OSORIO M.,JABEUR O.,10,81,WTA,"['6-2', '6-3']",6,2,6,3,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-11,,OUTDOOR,GRASS,1ST ROUND,3,DOLEHIDE C.,JONES F.,JONES F.,58,249,WTA,"['6-7', '3-6']",6,7,3,6,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-12,,OUTDOOR,GRASS,2ND ROUND,3,BIRRELL K.,STEFANINI L.,BIRRELL K.,148,153,WTA,"['6-4', '6-7', '6-0']",6,4,6,7,6,0,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-12,,OUTDOOR,GRASS,2ND ROUND,3,SAVILLE D.,PARRY D.,PARRY D.,84,64,WTA,"['4-6', '1-6']",4,6,1,6,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-12,,OUTDOOR,GRASS,2ND ROUND,3,BOULTER K.,MARINO R.,BOULTER K.,30,157,WTA,"['6-4', '6-3']",6,4,6,3,-1,-1,-1,-1,-1,-1
NOTTINGHAM OPEN,2024-06-12,,OUTDOOR,GRASS,2ND ROUND,3,WATSON H.,PLISKOVA KA.,PLISKOVA KA.,158,50,WTA,"['4-6', '4-6']",4,6,4,6,-1,-1,-1,-1,-1,-1
